			Blood vs Lymphoid				Blood vs Gut-associated				Blood vs Non-lymphoid				Lymphoid vs Gut-associated				Lymphoid vs Non-lymphoid				Gut-associated vs Non-lymphoid			
mmu04810	Regulation of actin cytoskeleton	206	1.38178601875475	0.0838949423683128	0.492634479995857	FALSE	-0.148308628937916	0.558913525529126	0.97809866967597	FALSE	-0.705736764074109	0.759619805506591	0.999999746696441	FALSE	0.867136827743792	0.193191337826184	0.583557340031668	FALSE	1.18496539149553	0.11836115124646	0.381096893573767	FALSE	-0.776006025026634	0.780902651414174	0.999995812659327	FALSE
mmu04910	Insulin signaling pathway	135	-1.66092571732768	0.950921598799576	0.99999993128858	FALSE	-3.1239012705083	0.998993637605254	0.999994014269548	FALSE	-2.51585081425317	0.993692937755796	0.999999746696441	FALSE	-2.23898835856954	0.987004357565957	0.999705178282398	FALSE	-1.8963586269997	0.97039979389514	0.999997205030346	FALSE	-2.5887842468762	0.994914365974425	0.999995812659327	FALSE
mmu04911	Insulin secretion	82	1.12174153154442	0.131823797002256	0.623913518455071	FALSE	1.56290838699864	0.0600135290199531	0.280063135426448	FALSE	1.78597613976292	0.0380189131162584	0.224688595661099	FALSE	0.887294817379276	0.188118358425266	0.57415290644378	FALSE	0.31071363794592	0.378221421653939	0.754587712377947	FALSE	0.508445411887252	0.305917710258333	0.905392819249411	FALSE
mmu04912	GnRH signaling pathway	87	-0.01324274689775	0.50527524787494	0.99999993128858	FALSE	-0.179825887901778	0.571249505342469	0.982068884310928	FALSE	-0.157874528613255	0.562629292428941	0.954153030471674	FALSE	0.849932644559877	0.198317110470718	0.592927687427759	FALSE	0.172690439616825	0.431549915388594	0.812274572442981	FALSE	-0.271631586210892	0.606880339067319	0.999995812659327	FALSE
mmu04913	Ovarian steroidogenesis	47	0.108024106165786	0.457112653953096	0.99999993128858	FALSE	-0.425282722996839	0.664147507587389	0.999994014269548	FALSE	0.852868833456685	0.19798238841167	0.568714115731561	FALSE	0.945736618090635	0.173381661935036	0.55678967857668	FALSE	1.45200920387001	0.0749970787167096	0.292988587519946	FALSE	-0.315047683680653	0.623218473745311	0.999995812659327	FALSE
mmu04914	Progesterone-mediated oocyte maturation	87	0.506885836430479	0.306448491905067	0.927463367674689	FALSE	0.0477257635327412	0.480995185122565	0.962093884383491	FALSE	0.776726001050583	0.219254576532402	0.600766461057683	FALSE	-0.559144932545822	0.711603951745376	0.999705178282398	FALSE	0.669706082092837	0.251976076283493	0.625669409754774	FALSE	-1.77146863289503	0.960823174258741	0.999995812659327	FALSE
mmu04915	Estrogen signaling pathway	120	-0.828533714112136	0.795872282831916	0.99999993128858	FALSE	0.953699913312274	0.170664908754004	0.520499827525399	FALSE	1.80888889783281	0.0360294990207052	0.222290782263497	FALSE	0.542048337465095	0.294186048744432	0.718304269017654	FALSE	1.21563372916608	0.112767603206155	0.367121197104484	FALSE	-0.901056493172934	0.8157568285033	0.999995812659327	FALSE
mmu04916	Melanogenesis	93	0.495612879955162	0.310379631377987	0.927463367674689	FALSE	0.287244562404284	0.387132866160596	0.862250474630418	FALSE	0.364086859687072	0.35810796550287	0.801499493771003	FALSE	-0.00615964091770334	0.502453737175044	0.931765474634733	FALSE	-1.3951685461734	0.917434961603609	0.999997205030346	FALSE	-1.77742489058065	0.96136984251179	0.999995812659327	FALSE
mmu04917	Prolactin signaling pathway	70	-1.15625577477877	0.875207931124917	0.99999993128858	FALSE	-0.816942182740406	0.792313554918976	0.999994014269548	FALSE	-0.418889437866247	0.662016121969299	0.999999746696441	FALSE	-0.349691588220957	0.636444721765968	0.999705178282398	FALSE	-0.0047383681263296	0.501886673442939	0.875314913813583	FALSE	-1.41825690327737	0.920602658994524	0.999995812659327	FALSE
mmu04918	Thyroid hormone synthesis	70	1.65413545080559	0.050200169124454	0.377144860345257	FALSE	1.34556459228577	0.0903268420877358	0.378797666890729	FALSE	1.47845198121144	0.0708337958707093	0.300786988262577	FALSE	0.0850358245335264	0.466178258362179	0.89274659934718	FALSE	0.29770288164902	0.383191655192452	0.754587712377947	FALSE	0.183436527411638	0.427362395156261	0.999995812659327	FALSE
mmu04919	Thyroid hormone signaling pathway	119	-0.37187226360069	0.644829019571655	0.99999993128858	FALSE	-2.47463137761307	0.99292784101817	0.999994014269548	FALSE	-1.83577999685901	0.96597045942299	0.999999746696441	FALSE	-2.52320476647506	0.993798697985964	0.999705178282398	FALSE	-1.12113297120552	0.868261844650999	0.999997205030346	FALSE	-2.76363208623787	0.996882327781872	0.999995812659327	FALSE
mmu04920	Adipocytokine signaling pathway	70	-0.845106045224875	0.80023965834776	0.99999993128858	FALSE	-0.692567290751375	0.75509757207078	0.999994014269548	FALSE	-0.390411637116084	0.651549835241197	0.999999746696441	FALSE	-0.439673557332135	0.669545993486331	0.999705178282398	FALSE	0.170406409875884	0.432473833792167	0.812274572442981	FALSE	-1.36115177321744	0.911935462638152	0.999995812659327	FALSE
mmu04921	Oxytocin signaling pathway	148	0.72855421879895	0.233429156662228	0.86335657449765	FALSE	0.780118788522962	0.21800048292464	0.610401352188991	FALSE	1.84782113122255	0.0329014849572257	0.222290782263497	FALSE	1.19506948904009	0.116617684731584	0.46296905741899	FALSE	2.46268458333379	0.00727601214383167	0.0687700502626671	TRUE	-0.907413737223497	0.817522077661322	0.999995812659327	FALSE
mmu04922	Glucagon signaling pathway	97	-1.48430976632108	0.930210166071156	0.99999993128858	FALSE	-1.28812430238108	0.900354113030052	0.999994014269548	FALSE	-0.280910980048208	0.610459403261697	0.990928176929964	FALSE	-0.916478302437521	0.819712483180804	0.999705178282398	FALSE	-1.28449620910431	0.899708445458061	0.999997205030346	FALSE	-2.11062354837753	0.981913870883601	0.999995812659327	FALSE
mmu04923	Regulation of lipolysis in adipocytes	53	-0.348243773598724	0.635767303206641	0.99999993128858	FALSE	-1.17225348888667	0.877975886031409	0.999994014269548	FALSE	-1.30959088368931	0.903265898849531	0.999999746696441	FALSE	-0.392072224954511	0.652089661403406	0.999705178282398	FALSE	0.332364739356803	0.370147200008312	0.753894749658845	FALSE	-0.636601627116536	0.737108421773816	0.999995812659327	FALSE
mmu04924	Renin secretion	70	1.75001939333121	0.0411753383384407	0.335121503698976	FALSE	-0.97341003502973	0.833865113017605	0.999994014269548	FALSE	0.178013663250168	0.429498510060835	0.880021422712061	FALSE	-1.32445585644937	0.906229397671439	0.999705178282398	FALSE	0.377128120728512	0.353336373991188	0.747716616344203	FALSE	-0.431724921911338	0.666682713375338	0.999995812659327	FALSE
mmu04930	Type II diabetes mellitus	47	0.723162297433083	0.23572875754202	0.86335657449765	FALSE	-0.30592353191075	0.619815919504516	0.999994014269548	FALSE	0.587947882927862	0.279052309933093	0.729749096734525	FALSE	-0.856912888779688	0.803118712882051	0.999705178282398	FALSE	0.820075850784315	0.207149127374092	0.546799047933413	FALSE	-1.54925509738712	0.937290122594996	0.999995812659327	FALSE
mmu04931	Insulin resistance	108	-0.30298174756676	0.618896444595687	0.99999993128858	FALSE	-1.77538550586663	0.961324374347972	0.999994014269548	FALSE	-0.322548084732721	0.626321875488463	0.991958429827674	FALSE	-2.10824436934618	0.981876651371136	0.999705178282398	FALSE	-0.843045232715744	0.799890797431752	0.999997205030346	FALSE	-2.32577507042899	0.989492832344113	0.999995812659327	FALSE
mmu04932	Non-alcoholic fatty liver disease (NAFLD)	145	-2.40704929432357	0.991644192546046	0.99999993128858	FALSE	-0.331442819561436	0.629720456518711	0.999994014269548	FALSE	-2.28481670814748	0.988458256382997	0.999999746696441	FALSE	0.993190313268484	0.160725556028484	0.541294113980985	FALSE	-1.2064777245405	0.885688278119193	0.999997205030346	FALSE	0.815787751036822	0.20766749713664	0.733091285072718	FALSE
mmu04933	AGE-RAGE signaling pathway in diabetic complications	100	0.483098603114241	0.314789587869176	0.927463367674689	FALSE	0.00650279902204719	0.497409083082621	0.962093884383491	FALSE	0.389931645825364	0.348503302459167	0.797745840785436	FALSE	-0.276612559340952	0.608813954843402	0.999705178282398	FALSE	0.578322916014141	0.281861921433418	0.661510413839159	FALSE	-0.97898549300066	0.835589804091796	0.999995812659327	FALSE
mmu04940	Type I diabetes mellitus	58	1.53625519466702	0.063668544216621	0.433834498964418	FALSE	2.90852316889856	0.00230328560176323	0.0260448448814765	TRUE	2.36478003841851	0.00990312267095283	0.0936004820190058	TRUE	3.12215001362062	0.00126714274456633	0.017679658293235	TRUE	3.32439058348274	0.000662055020987676	0.0102095853236521	TRUE	3.8704785415326	0.000121985247478214	0.00268061147060433	TRUE
mmu04960	Aldosterone-regulated sodium reabsorption	38	1.5249630400047	0.0660016516668239	0.439510998599532	FALSE	0.204175497247804	0.419388424959998	0.893479687958257	FALSE	0.470133005583426	0.319857613501969	0.768182629148172	FALSE	-0.969861112593334	0.832317813837544	0.999705178282398	FALSE	1.23652917175272	0.110174490738753	0.363097739536423	FALSE	0.0649781184037263	0.474183997843404	0.999995812659327	FALSE
mmu04961	Endocrine and other factor-regulated calcium reabsorption	55	1.13595486973306	0.129282897921511	0.623913518455071	FALSE	0.418550110792141	0.338188611411609	0.795419614040104	FALSE	0.273302616459716	0.392571540538801	0.833503343317889	FALSE	-1.0371292698133	0.848983908890073	0.999705178282398	FALSE	-0.00144670219544376	0.500575752471162	0.875314913813583	FALSE	-0.438229656939537	0.668952251336104	0.999995812659327	FALSE
mmu04962	Vasopressin-regulated water reabsorption	43	-1.19265789172743	0.881389769186007	0.99999993128858	FALSE	-1.35644960994984	0.910574182913242	0.999994014269548	FALSE	-0.312559451899449	0.622289367082298	0.990928176929964	FALSE	-1.18307862742492	0.879737260993456	0.999705178282398	FALSE	-1.11299626413311	0.865040642141083	0.999997205030346	FALSE	-2.66194008548375	0.994888198035427	0.999995812659327	FALSE
mmu04964	Proximal tubule bicarbonate reclamation	22	1.33076569455401	0.095678028385993	0.500601112805285	FALSE	1.92032957159739	0.0310562627725822	0.185859084866301	FALSE	0.486562879975625	0.314675568053927	0.768182629148172	FALSE	0.657680332625705	0.257197292449976	0.661042163928448	FALSE	1.58426499376779	0.0604150436197093	0.254429326563445	FALSE	2.30941372511306	0.0130338332808991	0.115724640948589	FALSE
mmu04966	Collecting duct acid secretion	26	-0.305941018699405	0.619538420150973	0.99999993128858	FALSE	-0.533127955055134	0.701738918415032	0.999994014269548	FALSE	-0.412578370925435	0.659001741002336	0.999999746696441	FALSE	-0.981472950002753	0.834238917277178	0.999705178282398	FALSE	-0.302166692093028	0.618088692136716	0.971513106524018	FALSE	-1.02389982403034	0.844161562565932	0.999995812659327	FALSE
mmu04971	Gastric acid secretion	71	1.33506274528534	0.0920181861625435	0.498142018283778	FALSE	-0.0906216141810369	0.536037244001485	0.974871917111047	FALSE	-0.0526662023642885	0.520962491467809	0.954153030471674	FALSE	0.127007778138534	0.449558821410595	0.878138231155362	FALSE	0.909306066374135	0.182389130951948	0.502494305665286	FALSE	-0.299951836035594	0.617663539164218	0.999995812659327	FALSE
mmu04972	Pancreatic secretion	103	1.65973184291582	0.0492633586819209	0.377144860345257	FALSE	1.32132946671868	0.0939361397953774	0.383572570831125	FALSE	1.59129473640919	0.0566166291091415	0.267559231112556	FALSE	0.732849432077289	0.232252905265554	0.624790840635946	FALSE	2.28067548907391	0.011892244591244	0.0941737206820129	TRUE	1.74477373642098	0.0413310458583442	0.263260792097714	FALSE
mmu04973	Carbohydrate digestion and absorption	42	1.30147188018695	0.0983927565210347	0.501600361167931	FALSE	0.343369295036586	0.366106471527149	0.847522067944738	FALSE	0.580955190355102	0.281439071436864	0.729749096734525	FALSE	-0.693667102297152	0.755072385812037	0.999705178282398	FALSE	-0.0122566812903948	0.504874472472681	0.875314913813583	FALSE	0.179783316652341	0.428885586771069	0.999995812659327	FALSE
mmu04975	Fat digestion and absorption	41	1.81662349595703	0.0372691425358186	0.322737488664082	FALSE	2.04941692569318	0.0221659610587765	0.141669403288702	FALSE	2.50314776699455	0.00738576230817214	0.0772867270105156	TRUE	2.20148984621442	0.0158855637556991	0.101184134356953	FALSE	1.27490243659544	0.103174117806749	0.351511819969504	FALSE	2.07898227021435	0.0212551322043998	0.156629136911809	FALSE
mmu04976	Bile secretion	87	1.26905020545538	0.10307667982569	0.511889274388596	FALSE	2.25139608727715	0.0128425831694709	0.0898980821862964	TRUE	1.74436093211004	0.0414428932097641	0.238093484518841	FALSE	2.56878204167963	0.00553707854713986	0.0463532575517709	TRUE	1.88526164420559	0.030549102554248	0.186476813508222	FALSE	2.16181704427437	0.0160293879893699	0.134188876596725	FALSE
mmu04977	Vitamin digestion and absorption	24	-1.31261316987347	0.899638575452739	0.99999993128858	FALSE	-1.40071433586506	0.914632858689502	0.999994014269548	FALSE	-0.296597017922172	0.615849214530367	0.990928176929964	FALSE	-0.832750846028542	0.795148784895317	0.999705178282398	FALSE	0.639902363427136	0.262748158040167	0.631026313981712	FALSE	-1.65793033775592	0.945558601954283	0.999995812659327	FALSE
mmu05010	Alzheimer's disease	352	-4.35988466615934	0.999992427277669	0.99999993128858	FALSE	-3.00891629219029	0.998634839665877	0.999994014269548	FALSE	-4.58775907622035	0.999997297885524	0.999999746696441	FALSE	-0.563340383927736	0.71330426507613	0.999705178282398	FALSE	-3.61669657183599	0.999839087776939	0.999997205030346	FALSE	-0.432831272145491	0.667361343220096	0.999995812659327	FALSE
mmu05012	Parkinson's disease	235	-5.37960268004497	0.99999993128858	0.99999993128858	FALSE	-1.87066071865915	0.968949517732371	0.999994014269548	FALSE	-4.78221457782629	0.999998765642927	0.999999746696441	FALSE	0.582781396662679	0.280164773489971	0.692829925076878	FALSE	-4.0602447272319	0.999970526217595	0.999997205030346	FALSE	0.634657795037986	0.262992790876019	0.842481779306451	FALSE
mmu05014	Amyotrophic lateral sclerosis (ALS)	350	-4.34403961643494	0.999991828193717	0.99999993128858	FALSE	-2.4632212310056	0.992981199094331	0.999994014269548	FALSE	-5.08167770241799	0.999999746696441	0.999999746696441	FALSE	-0.951379967791338	0.829123665250649	0.999705178282398	FALSE	-4.29905365205387	0.999990008889603	0.999997205030346	FALSE	-0.692233062163817	0.755477174688064	0.999995812659327	FALSE
mmu05016	Huntington's disease	292	-5.14536445583127	0.999999804583347	0.99999993128858	FALSE	-2.83031445169813	0.99758003105508	0.999994014269548	FALSE	-4.37338591189822	0.999992673404139	0.999999746696441	FALSE	-0.791639773208597	0.785539647544365	0.999705178282398	FALSE	-4.592372673113	0.999997205030346	0.999997205030346	FALSE	-0.460147759456047	0.677197936752262	0.999995812659327	FALSE
mmu05020	Prion diseases	34	0.636606882415668	0.2634262323346	0.8918270239464	FALSE	1.24788536696209	0.108598840161696	0.389366573262667	FALSE	1.64833522785169	0.0525769423501714	0.252675103290089	FALSE	0.147789694531407	0.441501772340984	0.871152865214221	FALSE	0.199430078539146	0.421277588810503	0.803524608617899	FALSE	0.0371757352008498	0.485228657657935	0.999995812659327	FALSE
mmu05030	Cocaine addiction	43	0.856813217003834	0.197189715309187	0.770354487807891	FALSE	1.92198453668923	0.0296165369951422	0.181401289095246	FALSE	2.24798149469115	0.0144219655677102	0.117378775314975	FALSE	1.71881916276615	0.0454831129289221	0.233799159441652	FALSE	1.84330797686526	0.0356999114127088	0.199091823983147	FALSE	0.0602349180829163	0.476058659660589	0.999995812659327	FALSE
mmu05031	Amphetamine addiction	63	-0.270238671418633	0.606282212058865	0.99999993128858	FALSE	0.461831634322431	0.322585408828067	0.769520338159698	FALSE	1.66920906077028	0.0494227607338507	0.252675103290089	FALSE	1.04749869307019	0.148841069932523	0.525426909520834	FALSE	1.6306510226446	0.0535586435702073	0.245198165094855	FALSE	-1.34658927247479	0.909661265827289	0.999995812659327	FALSE
mmu05032	Morphine addiction	86	-0.307139237830845	0.620422862892575	0.99999993128858	FALSE	1.06880600324162	0.143336373741678	0.478873794091514	FALSE	0.426369643221844	0.335189240299706	0.785819781395688	FALSE	0.579930664014616	0.281388263085831	0.692829925076878	FALSE	0.371742644290972	0.355279347786202	0.747716616344203	FALSE	1.32023524382362	0.0942934891285406	0.452578997624573	FALSE
mmu05034	Alcoholism	163	-0.800235119842231	0.787904473149367	0.99999993128858	FALSE	-0.584464447914815	0.720342316473186	0.999994014269548	FALSE	0.298554933042608	0.382747157260158	0.830703089460936	FALSE	-0.564261899490366	0.713509423767128	0.999705178282398	FALSE	1.16580978754177	0.122382720663905	0.386452879116783	FALSE	0.319088008914708	0.3749327899549	0.999995812659327	FALSE
mmu05100	Bacterial invasion of epithelial cells	73	-1.33174147224419	0.90729268413439	0.99999993128858	FALSE	-0.65245998228507	0.742427626710094	0.999994014269548	FALSE	-0.641384290468783	0.738842870622611	0.999999746696441	FALSE	-0.833090929275469	0.796891555031461	0.999705178282398	FALSE	0.856880340796918	0.19651344970906	0.528242575823437	FALSE	-0.45686400600801	0.675760672645175	0.999995812659327	FALSE
mmu05132	Salmonella infection	214	-0.413440596879841	0.660253583370558	0.99999993128858	FALSE	-0.859596964056765	0.804750486368096	0.999994014269548	FALSE	-0.467265778718729	0.679725291835414	0.999999746696441	FALSE	-0.45711517908065	0.67608932172065	0.999705178282398	FALSE	0.425644105582765	0.335294975350591	0.733144983415845	FALSE	-1.50280606111519	0.93315536834709	0.999995812659327	FALSE
mmu05133	Pertussis	72	1.2932734090719	0.0992929042584982	0.501600361167931	FALSE	1.84613281824331	0.0339466418844864	0.186835628382504	FALSE	1.81699997770037	0.036074472382933	0.222290782263497	FALSE	1.72718090818311	0.0436331182841582	0.228294708165328	FALSE	1.47416402669852	0.0716942592515	0.284193238188445	FALSE	2.4414561785083	0.00817070306154175	0.0772263224848946	TRUE
mmu05134	Legionellosis	60	0.626278066611071	0.266227107966411	0.8918270239464	FALSE	0.880432945025919	0.190231730859941	0.553743850225968	FALSE	1.72865964398377	0.0434226512661732	0.242760684032195	FALSE	-1.59049573262185	0.942448567275425	0.999705178282398	FALSE	-0.0859379663033578	0.534166165618164	0.899373419823969	FALSE	-0.670469763701458	0.748015486573613	0.999995812659327	FALSE
mmu05140	Leishmaniasis	70	1.78120947299713	0.0388345513983027	0.325100673134363	FALSE	2.9381372690837	0.00206259943951484	0.0242561694086945	TRUE	2.86076916672044	0.00256533785119542	0.0395602100210662	TRUE	3.05270424193092	0.00147236116012325	0.0196091736325506	TRUE	2.72460863611767	0.00383204176419878	0.0415847495151942	TRUE	3.21722707186575	0.000900681929282367	0.012566657394273	TRUE
mmu05142	Chagas disease (American trypanosomiasis)	102	0.540937017850243	0.294618091657988	0.927463367674689	FALSE	1.26669279834132	0.103571631356231	0.388451557271142	FALSE	1.71056165654075	0.0445524219403476	0.242760684032195	FALSE	1.63055969639241	0.0525341125003977	0.252335982993714	FALSE	1.72998184900587	0.0428178979230963	0.20909406819112	FALSE	0.609391227119718	0.271513130786618	0.855412336779343	FALSE
mmu05143	African trypanosomiasis	35	2.29269615288542	0.0133209816376718	0.16262698415991	FALSE	3.10233533537508	0.00173617491600317	0.0221928445784753	TRUE	3.69629621711387	0.000312796206671106	0.00833175350496674	TRUE	2.26679483983009	0.0143827125772764	0.0966023628093777	TRUE	2.16698895510987	0.0175736653735396	0.132027793703772	FALSE	1.96041562450131	0.0280863269302801	0.191378925362141	FALSE
mmu05145	Toxoplasmosis	108	1.08700496038282	0.139211468619249	0.623913518455071	FALSE	2.78225191879492	0.00302643127165226	0.0306817515126126	TRUE	2.65620874297559	0.00432666797383631	0.0632034752489199	TRUE	2.69664720486604	0.00387472989461951	0.0391481330732247	TRUE	2.58138691159231	0.00531087678096616	0.0555745320293959	TRUE	2.69175980126225	0.00396180692441815	0.0446465164944045	TRUE
mmu05152	Tuberculosis	163	0.386845642140515	0.349569085949031	0.929989064357765	FALSE	1.33506078493213	0.0914783481266726	0.378797666890729	FALSE	1.40704528871267	0.0802357130297565	0.322041971475598	FALSE	1.3582282333881	0.0877655833343788	0.389625998742015	FALSE	1.31444514066318	0.0948614678220974	0.338956220388714	FALSE	2.45381628203805	0.00741767422057945	0.072445951554326	TRUE
mmu05160	Hepatitis C	143	-1.23438908762732	0.890953596153179	0.99999993128858	FALSE	-1.15727462678764	0.875927091445515	0.999994014269548	FALSE	-0.103400399549433	0.541138833098011	0.954153030471674	FALSE	-0.517731774819688	0.697460161339028	0.999705178282398	FALSE	0.645489160192761	0.259585879352859	0.630284105463791	FALSE	-0.459931192306997	0.677040872452991	0.999995812659327	FALSE
mmu05161	Hepatitis B	150	0.229726722582047	0.409237609542333	0.968167830391445	FALSE	0.741894573897459	0.229396139874991	0.623103267645709	FALSE	1.48221255099459	0.0697762064787198	0.300653360268601	FALSE	0.748082368439985	0.227541792120884	0.623081729826346	FALSE	1.2689183104917	0.10281095943096	0.351511819969504	FALSE	-0.238504307885864	0.594173010467481	0.999995812659327	FALSE
mmu05162	Measles	131	-2.2645097352256	0.987720276224461	0.99999993128858	FALSE	-0.409519236080797	0.65874990383063	0.999994014269548	FALSE	0.606354051268316	0.272424602239501	0.719102778884448	FALSE	0.143493194549291	0.443009477532146	0.871152865214221	FALSE	0.555161694215361	0.289656538911111	0.66826272362957	FALSE	-1.1570677500584	0.875832048976383	0.999995812659327	FALSE
mmu05164	Influenza A	149	-0.782469522818909	0.782714775636504	0.99999993128858	FALSE	-0.108032775703154	0.5429783757241	0.974871917111047	FALSE	0.856459720904196	0.196235452345856	0.568714115731561	FALSE	0.339955869399538	0.367074395927976	0.796163206671176	FALSE	2.01983626573561	0.0222393755350693	0.155146119804174	FALSE	1.51603871421145	0.0654153193597382	0.348485246770969	FALSE
mmu05166	HTLV-I infection	230	1.08614970176917	0.139032657396548	0.623913518455071	FALSE	1.24286244652073	0.107293979076796	0.389366573262667	FALSE	1.68282495723614	0.0465883400667692	0.248188793446607	FALSE	0.75564570629249	0.225140443412761	0.623081729826346	FALSE	2.07874160331655	0.0191379096588922	0.136766037318425	FALSE	0.861490984064247	0.194733830148803	0.717198583130872	FALSE
mmu05167	Kaposi's sarcoma-associated herpesvirus infection	189	0.186037257178278	0.42625819153753	0.968167830391445	FALSE	0.575240075432484	0.282748461471185	0.710496133953235	FALSE	1.19021574114422	0.117402410346228	0.419498856481035	FALSE	0.795752619171387	0.213375896969294	0.610285811543622	FALSE	1.57404306817923	0.0582305959395213	0.25094602702015	FALSE	0.130221424198681	0.448230510908347	0.999995812659327	FALSE
mmu05168	Herpes simplex infection	398	-1.46707961253379	0.928613333558699	0.99999993128858	FALSE	-2.03642583956983	0.978967997093133	0.999994014269548	FALSE	0.912268147169518	0.180964602151181	0.535582105356527	FALSE	-1.4936787111729	0.932170645859515	0.999705178282398	FALSE	3.80390168561842	7.67777990187529e-05	0.00190394441827033	TRUE	1.78365694270501	0.0374358830582657	0.24374919413493	FALSE
mmu05169	Epstein-Barr virus infection	205	-0.52142196121569	0.698821263547409	0.99999993128858	FALSE	0.652873210698414	0.25711444447538	0.66895262544922	FALSE	0.995097534893173	0.160159067079178	0.499219219725521	FALSE	1.2764296809353	0.10132480238022	0.422917050658021	FALSE	2.00107972737442	0.0230758564158405	0.15723781232189	FALSE	1.14294805555883	0.126915890546157	0.546858175441529	FALSE
mmu05200	Pathways in cancer	509	1.78292605645418	0.037450766602658	0.322737488664082	FALSE	3.47264150583766	0.000269658206956164	0.00495496955281952	TRUE	2.8906298887306	0.00196699462870643	0.0320183014561658	TRUE	3.52877498067488	0.000219601000445304	0.00494946870234416	TRUE	3.17141008390873	0.000782889855090243	0.0114693363770721	TRUE	0.848180416369152	0.19826991547304	0.717198583130872	FALSE
mmu05203	Viral carcinogenesis	209	0.624488806825982	0.266347231260103	0.8918270239464	FALSE	0.861784878119737	0.194670862368884	0.561110132710314	FALSE	1.70279203127555	0.0447408769206092	0.242760684032195	FALSE	0.266057831152711	0.395167921743186	0.806672815024396	FALSE	2.08300037113881	0.0189776397183013	0.136766037318425	FALSE	-0.574175477197443	0.716920126083662	0.999995812659327	FALSE
mmu05204	Chemical carcinogenesis	76	1.48562839428282	0.0698507987943696	0.454806312150006	FALSE	3.24768173541046	0.000719005196231731	0.0105701540988897	TRUE	1.23461165661084	0.10950039563491	0.401045199012859	FALSE	2.72741154603234	0.00358048507128757	0.0374672187816878	TRUE	0.124978554753701	0.450359937117569	0.827761021361141	FALSE	1.58313163828497	0.0577967393485238	0.319517823190896	FALSE
mmu05205	Proteoglycans in cancer	200	0.988062210071521	0.161861336495816	0.687324225989481	FALSE	1.02499822624904	0.153010019913109	0.499832731716155	FALSE	1.12173562538292	0.131341233159836	0.44764329684137	FALSE	1.81430876282157	0.0352348010609388	0.194788617185945	FALSE	1.35792200954151	0.0876509655855852	0.331225057008099	FALSE	1.26083816225586	0.104059930470469	0.483961263934085	FALSE
mmu05210	Colorectal cancer	87	-0.107562226609505	0.542765688431019	0.99999993128858	FALSE	1.01017886867564	0.157057102035965	0.501899869549715	FALSE	1.38137973401866	0.0846845600241257	0.326481264303537	FALSE	1.39067753301474	0.0833907025110606	0.375899628242165	FALSE	1.74324171253939	0.0418684870197899	0.207923164352516	FALSE	-0.183164835117519	0.572557017037276	0.999995812659327	FALSE
mmu05211	Renal cell carcinoma	67	-0.386724877422042	0.650194558834681	0.99999993128858	FALSE	0.287529311461287	0.387108027382122	0.862250474630418	FALSE	0.0793311560626427	0.468449143576594	0.927402696405013	FALSE	0.40201194071429	0.344250184763185	0.781901582446615	FALSE	0.495880178131234	0.310473015124493	0.699758411011356	FALSE	-0.820145344659509	0.79318020432887	0.999995812659327	FALSE
mmu05212	Pancreatic cancer	76	-0.665185611956664	0.746492156113354	0.99999993128858	FALSE	0.305674818579452	0.380162888506172	0.862250474630418	FALSE	0.161199661763536	0.436087422225761	0.88186700478685	FALSE	0.339269838848124	0.367501255379724	0.796163206671176	FALSE	0.374930774872556	0.354143245194309	0.747716616344203	FALSE	-0.86167914847289	0.804875783324716	0.999995812659327	FALSE
mmu05213	Endometrial cancer	58	-0.352221726987187	0.637320434015796	0.99999993128858	FALSE	0.523788079953073	0.300827270231017	0.749518791931518	FALSE	0.455215427793532	0.324952239939586	0.774073221969909	FALSE	0.722609056804538	0.235948000929579	0.624790840635946	FALSE	0.717127527432061	0.237495034158774	0.599879698349317	FALSE	0.0151347254425238	0.493976179990952	0.999995812659327	FALSE
mmu05214	Glioma	73	-0.226916400830943	0.589591249872157	0.99999993128858	FALSE	0.0133827836417252	0.494671831162252	0.962093884383491	FALSE	0.492709666719155	0.311540557608131	0.768182629148172	FALSE	0.286591499484318	0.387477588087202	0.805183924181208	FALSE	0.644235113055805	0.260287975293921	0.630284105463791	FALSE	-0.476084713454777	0.682624054632332	0.999995812659327	FALSE
mmu05215	Prostate cancer	99	0.533939358599371	0.29704928966768	0.927463367674689	FALSE	1.01473389090766	0.155833528763178	0.501899869549715	FALSE	1.53094154914679	0.063899240653102	0.282515110281435	FALSE	0.7739946229094	0.220024550929859	0.619876859831238	FALSE	0.951053733287123	0.17143011794151	0.488214586454418	FALSE	-0.0326681557710087	0.51301369266407	0.999995812659327	FALSE
mmu05216	Thyroid cancer	37	-0.430717903926314	0.665973023054952	0.99999993128858	FALSE	1.25173527638615	0.108108872712717	0.389366573262667	FALSE	1.21320447666162	0.115143124052964	0.416505374660723	FALSE	1.09054202521174	0.140466634352615	0.50931465999952	FALSE	0.99501720623298	0.162034113466713	0.470059358868782	FALSE	0.565310602587157	0.286954216386884	0.875808181264137	FALSE
mmu05217	Basal cell carcinoma	58	1.35103001344361	0.0896813409951492	0.498142018283778	FALSE	2.32856078159591	0.0111546501152974	0.0799870032657913	TRUE	1.8329246199918	0.0350851993720185	0.222290782263497	FALSE	3.14090623472164	0.00121316635105328	0.017679658293235	TRUE	1.65610081653687	0.0507532616197654	0.236042946898274	FALSE	2.40988351565489	0.00898242492599134	0.0822453282286082	TRUE
